Species	baseMean	log2FoldChange
NS	403.032756	0.595139266
NS	0.529318614	-1.997533321
NS	0.365847693	2.150850754
NS	1.506033818	-0.194329923
NS	0.352317743	-0.976341495
NS	0.917644337	3.489392607
NS	2.817866692	1.362555992
NS	513.5354028	-0.041286024
NS	0.256856063	1.703256267
NS	17.50644795	-0.391259137
NS	28.78976095	-0.100693415
NS	1.079168777	-1.049235562
NS	1.282528559	-1.395075738
NS	88.90133879	-0.437583017
NS	25.73988441	-0.001902989
NS	2.962078425	-0.107548723
NS	5.087981079	-4.272223685
NS	3.98364324	-0.013516601
NS	0.30926875	1.828451831
NS	0.144547304	1.117118758
NS	0.678839709	0.184448582
NS	603.2988491	-0.490901215
NS	0.538637766	0.461802112
NS	5.671671971	0.228696178
NS	2.308351162	0.270342652
NS	1.964440021	-0.860176925
NS	19.92785056	-3.011517531
NS	8.837516112	-0.963145993
NS	0.557900726	1.225973593
NS	149.996396	0.902675693
NS	26.65729705	0.668860065
NS	2.473886024	-0.356302322
NS	0.568109996	-2.71628849
NS	0.189635171	-1.255139581
NS	144.8165874	-0.092365977
NS	4.052117797	0.444189131
NS	0.502855371	0.869364049
NS	1.332773312	-0.869623731
NS	0.509492517	-1.340064735
NS	1.229013855	3.917794067
NS	0.469634096	2.489309327
NS	1.449649911	1.229983151
NS	0.591576942	-2.770446602
NS	4.982098754	-0.344823658
NS	0.207162848	-1.213027631
NS	0.851333596	1.599129599
NS	11.36315445	1.108361892
NS	32.03468872	-0.208494615
NS	0.967115001	0.449663793
NS	18.84308854	-0.149526442
NS	0.932547282	0.645876315
NS	1.600316933	-0.140870524
NS	41.34109355	1.851608597
NS	0.31840829	-1.626542027
NS	0.846917166	-3.277997397
NS	29.07483788	0.035247493
NS	0.20796795	1.379799171
NS	4.354217031	0.823714113
NS	12.62710149	3.70277697
NS	959.8067203	0.293437003
NS	11.21849149	2.781761151
NS	0.285362254	1.842390571
NS	0.989202957	-3.530891157
NS	0.35459273	-2.117368419
NS	2.725837776	-0.170304217
NS	0.693919143	-1.974888439
NS	0.397020552	1.751798649
NS	11.59430814	0.3805109
NS	1.034364967	1.142320737
NS	0.338599965	-1.497270178
NS	4.237161701	5.704060775
NS	8.327791291	0.346984916
NS	11.92247335	-1.825780444
NS	9.627016148	-3.964144859
NS	0.532497244	-0.311299805
NS	0.347629328	2.087943824
NS	440.0329378	-0.399633394
NS	42808.25347	-0.432516095
NS	0.242369169	-0.41836398
NS	0.909579042	3.469978785
NS	17.11197821	0.605581328
NS	58.44861651	4.22476047
NS	9.11474477	0.705969596
NS	26.4838761	0.805658116
NS	2.680856229	0.188457579
NS	2.942682861	-5.096968781
NS	1375.697248	-13.55384633
NS	0.598731548	-0.774807188
NS	296.7366016	-0.460444971
NS	0.160159801	-1.244104807
NS	201.3280045	0.124406437
NS	0.309249141	-0.837515751
NS	1.002891559	-1.485471883
NS	460.1123012	0.168850916
NS	0.581085506	0.875358273
NS	2.643657047	-1.64275017
NS	1.667627883	-4.272193853
NS	3.111836399	0.680341527
NS	0.630703546	-2.838700553
NS	0.589467201	-2.777660719
NS	0.647020474	1.43940248
NS	1.310735419	-3.439852225
NS	0.379270341	-2.189593149
NS	0.617465801	-1.529358967
NS	28.83739148	-3.29539635
NS	0.657777069	-1.065671347
NS	3.363757758	-1.545697946
NS	0.320921661	-0.0011195
NS	10.92719729	0.294810949
NS	3.486993683	-0.64953801
NS	0.8778187	-3.387566576
NS	452.1047831	-3.322890335
NS	3260.979724	8.436019013
NS	0.337205416	2.047173133
NS	2.503034924	4.942035988
NS	0.385630179	1.06238468
NS	60.32023264	-3.084903128
NS	4.031010253	0.587396322
NS	1.684532447	4.365631714
NS	0.495820771	-1.404638403
NS	0.200746565	1.118971936
NS	1.785146918	-4.404632803
NS	83.1128405	-0.969735328
NS	290.4637327	8.672428828
NS	0.284047224	1.81738776
NS	9.474730316	0.798786066
NS	42.46944462	-0.169447571
NS	0.26072003	-1.516175322
NS	1.013614801	0.704088953
NS	0.131372708	0.984835404
NS	18.97871265	-7.371304887
NS	21.52008003	5.130437794
NS	6272.830953	2.1162328
NS	0.343968163	-0.583368141
NS	413.3585086	3.51639456
NS	0.302491474	-0.480383264
NS	50.53095976	-0.318261311
NS	1.802986052	-4.390744155
NS	1.682769137	2.019836777
NS	404.6623461	0.912611432
NS	1.037452148	3.66278481
NS	49.96505525	1.002349754
NS	0.167030531	0.984281481
NS	0.397412427	2.335237355
NS	3.92982393	0.175441248
NS	32.22588338	-0.134717142
NS	0.419129571	-2.325888362
NS	2.116371159	0.952585123
NS	0.750902662	2.283458738
NS	0.584472684	-2.794611808
NS	0.594445242	2.836552991
NS	0.411945749	-1.762118065
NS	110.2989366	25.22469598
NS	24.93265934	-0.400023665
NS	1.159991207	-3.304447239
NS	247.1003749	-0.551441434
NS	1.091561247	-1.233819436
NS	578.2066327	-3.177429872
NS	84.80153249	-0.293889696
NS	25.25607119	-1.050502171
NS	233.8690268	-0.542536348
NS	0.459934772	-0.388500527
NS	5.166217282	-0.441643281
NS	4.424737909	-1.119049097
NS	8657.039118	-0.285989507
NS	7621.380591	-0.311796951
NS	0.635111496	-2.883665108
NS	9.331622658	0.233452534
NS	29.83321402	0.834192375
NS	0.776952355	0.471693153
NS	3.95526544	-0.256864918
NS	38.99829354	-0.474091738
NS	17.6517785	-0.152010107
NS	1.573070594	0.081966241
NS	421.2002037	1.077351674
NS	0.412661761	-0.034679973
NS	1.720921677	1.119710862
NS	0.182202167	0.255662603
NS	0.383274766	2.195154559
NS	0.990475354	-3.516006329
NS	4.257031054	-0.296863498
NS	0.496153806	-2.551075012
NS	14.95381226	-1.100420042
NS	1.795495139	0.843302703
NS	0.355423781	2.111466111
NS	0.288850769	0.331932756
NS	20.73477179	-0.969067272
NS	29.81216948	-23.7330778
NS	0.671987037	-3.025699496
NS	4.7878983	0.10618888
NS	32.51712998	0.550420443
NS	0.380260218	-0.438539007
NS	0.588520552	-1.347902114
NS	3.65572737	0.39583311
NS	270.6721878	1.072641978
NS	863.1143278	-0.311756357
NS	0.541784373	-1.537394454
NS	146.290025	-0.138400995
NS	0.372646316	-2.039270953
NS	13.31159882	-0.431893852
NS	6.973361958	-1.663502091
NS	0.544331078	0.899100095
NS	0.181385872	-1.283731182
NS	0.227579855	0.809552595
NS	1.255271761	3.15307289
NS	0.166861156	-1.237148927
NS	0.319589039	1.958631519
NS	1.564341607	-4.183208358
NS	35.31098739	0.286421024
NS	22360.48182	-0.354341544
NS	3.34968235	0.471693836
NS	0.299544893	1.883771973
NS	0.296915435	1.821188793
NS	0.496003849	1.523487375
NS	619.0694652	-12.40168914
NS	0.350576354	0.173140845
NS	0.838037842	-2.271005667
NS	0.2383931	1.65950952
NS	1.15488926	-2.795841685
NS	5.298095108	-0.022258835
NS	8.28273898	1.024445015
NS	0.521139282	2.663082982
NS	0.280611309	-1.241275102
NS	48.68975229	-1.921191747
NS	0.27212152	1.803214224
NS	1.20713189	0.531307651
NS	20.36732655	4.300613447
NS	1.305969306	-0.41010326
NS	0.345565949	1.532899743
NS	0.350626711	-1.616266215
NS	0.328280549	1.962668309
NS	0.403280861	1.751199301
NS	0.396125493	-0.247805919
NS	0.200746565	1.118971936
NS	282.8108757	0.640787858
NS	201.129567	4.15534906
NS	0.238762984	-1.720980694
NS	0.449255287	0.479044667
NS	35.0488523	-8.671643985
NS	0.42501091	-2.191107353
NS	195.3731436	-0.058315793
NS	7.064727053	0.796906524
NS	0.154311393	1.131653969
NS	0.292297962	0.316533459
NS	1.944582374	1.345136227
NS	0.714564011	1.23728225
NS	0.472440474	2.527892939
NS	10.96910601	0.742717664
NS	9.699364671	1.160771747
NS	0.535322523	2.705229112
NS	75.64872635	-7.518524032
NS	0.417856523	1.827334415
NS	0.175176819	1.311621705
NS	14.59632254	0.269040467
NS	0.828610225	-0.9036283
NS	0.482864386	2.558086091
NS	181.4517221	-8.533976823
NS	0.548453446	-1.12622219
NS	0.213921161	1.281237231
NS	2.171925072	-4.657718492
NS	1.919019895	0.027554136
NS	2.981237297	-0.939318434
NS	6.656819846	0.994774342
NS	1.903226925	-1.58516103
NS	2.80437278	-1.140126533
NS	0.566594258	2.783644999
NS	3.492276895	-4.503335463
NS	0.534217542	-2.553263869
NS	10.04027817	-2.10411912
NS	0.397054476	0.942194448
NS	0.48145872	2.567834578
NS	371.5124639	0.11430144
NS	0.881551139	3.412744587
NS	0.477983671	-0.455764876
NS	1.207454807	-2.268669319
NS	286.1946185	0.909588536
NS	0.411917042	2.307277011
NS	0.334399038	2.011673693
NS	0.651601649	-2.894367767
NS	521.3654934	3.602188355
NS	9.909107415	0.361664687
NS	0.705419601	-0.771291387
NS	109.5122973	-3.256813471
NS	0.263916994	-1.694896596
NS	12.91343734	-1.910815732
NS	0.402840411	-2.28300058
NS	5.112183667	1.148021604
NS	517.4298841	2.062975031
NS	56.11880163	-1.653148254
NS	1.062803546	0.000458057
NS	1.2910517	0.781607139
NS	1.211895615	0.452230775
NS	0.528094826	1.517255512
NS	0.111300715	0.872410449
NS	563.7892508	1.031615626
NS	4.433825481	0.915811146
NS	11.72581398	-2.674467333
NS	1.126794776	3.790746127
NS	68.45643729	0.151985391
NS	2250.098847	2.089512656
NS	1.316828984	0.996669552
NS	0.461084442	-0.281170204
NS	1.942350104	0.581281557
NS	1.681578489	0.873553901
NS	0.458098828	-1.177790029
NS	425.861932	-1.303471112
NS	4.097521364	-1.998121256
NS	0.689385076	2.033235725
NS	0.829216593	0.777423054
NS	18.05992161	-3.541087739
NS	0.39244877	1.687633311
NS	0.721483488	1.592252657
NS	0.683394136	-1.45827787
NS	0.200746565	1.118971936
NS	1.054965403	-1.487740638
NS	0.307339346	1.875082281
NS	2.110983914	-0.282959445
NS	1.438619245	3.766384539
NS	102.8495148	-0.386881906
NS	1.091484292	1.561957126
NS	0.25820937	1.009493744
NS	1.840603652	3.344277071
NS	96.89289902	-9.339430469
NS	0.697122082	-0.452201995
NS	14.00132547	0.22376925
NS	0.1825282	1.119611131
NS	0.841321208	-0.957695364
NS	14.27204519	2.035333387
NS	2.964750006	0.233765907
NS	16.27848953	-1.979208145
NS	1.37966549	-1.295829235
NS	0.45426596	-0.282518751
NS	3.26049308	0.200111963
NS	1.565247986	-4.199069677
NS	1.420573651	0.159094368
NS	1.46065902	-0.841768091
NS	5.381336205	-5.967805463
NS	0.177296365	-1.255200599
NS	4.275601944	0.247429897
NS	0.556170346	2.757710323
NS	2.531429335	0.255490441
NS	0.150656075	-1.246386261
NS	47.67155884	-1.06550959
NS	0.319456165	-2.045414534
NS	0.932253101	1.119084228
NS	0.858903095	-3.265314839
NS	0.256507843	1.737879458
NS	0.296915435	1.821188793
NS	0.700246731	3.084150653
NS	0.542776839	-2.659401397
NS	0.356660883	1.400130757
NS	0.297271331	-1.315795357
NS	4.751136308	-1.816656131
NS	0.989206054	3.599692413
NS	0.557513118	-2.20658314
NS	0.682684322	-2.999640241
NS	0.387740836	1.649953258
NS	0.490585402	-1.224317163
NS	0.70647386	3.113656946
NS	0.36405125	0.621049047
NS	47.28891848	1.003772944
NS	656.5997917	-0.046019168
NS	0.422950374	2.381827881
NS	3.546054551	1.97834853
NS	2.302885194	0.230461419
NS	7.00590899	-1.094999616
NS	0.183454181	-1.448715808
NS	20394.37383	-0.382174944
NS	0.306548054	1.907986882
NS	1.202553275	3.878980878
NS	3.130070541	0.224416244
NS	0.678889905	-2.482545618
NS	12.48996647	0.066211084
NS	225.8636792	4.090380369
NS	19.38206828	0.27679645
NS	70.31689711	1.067159157
NS	3.63439339	0.844015373
NS	3.966660938	-0.569675849
NS	0.315728519	0.596222536
NS	0.452751477	-2.163065943
NS	26.25112573	-1.643221296
NS	15.50473233	-0.215786953
NS	1.403202027	-1.032527983
NS	2.280271918	-0.392009836
NS	0.639923221	0.628293758
NS	0.92822863	2.250114556
NS	0.248523012	1.698391416
NS	26.22921713	-0.068638286
NS	0.292419178	-0.397248608
NS	1.365387606	-3.988720451
NS	1.211289472	-3.813751819
NS	545.3464963	-0.400551133
NS	0.3311225	-0.514346556
NS	23.51567799	0.018773641
NS	9.026129964	-1.88819989
NS	6.504990584	-1.576995719
NS	38225.25779	-0.330405176
NS	2.287558726	-0.901472367
NS	0.327264286	-0.180523417
NS	0.306533294	0.735741757
NS	0.57524986	0.43319261
NS	0.447883201	-1.551200786
NS	0.567958939	-1.076415116
NS	0.703924271	0.644612469
NS	0.701014645	0.097969592
NS	0.901784589	3.451186482
NS	0.165073281	0.966276687
NS	0.552511633	-2.692392085
NS	1.879978711	0.198419182
NS	46.76106032	0.776258707
NS	201.4547918	0.924792628
NS	91.9356182	3.566410457
NS	7.086693562	-0.94919791
NS	0.282461352	1.158513762
NS	0.47026929	0.948565756
NS	0.236896534	0.57224168
NS	11.65483734	-0.426311899
NS	2.463162208	1.999811323
NS	0.200438577	1.452862739
NS	0.569674657	-2.253405042
NS	44.65754109	-3.208992632
NS	125.9606101	2.17655135
NS	4.108579399	-0.714338932
NS	6.13039699	0.204807017
NS	0.429515134	-2.361178374
NS	0.313862924	-2.013809925
NS	2.960309763	-1.080778492
NS	2.537104402	0.631509346
NS	0.730112801	3.158549442
NS	5.607845166	-0.142577045
NS	0.469019723	2.508713474
NS	0.325516526	-1.83903588
NS	2.466464108	-0.325312116
NS	0.353408696	2.07616802
NS	0.855441933	-0.659882921
NS	2.243959461	1.405656756
NS	0.4313592	2.376709498
NS	0.24595032	1.676656162
NS	0.372864712	2.260892226
NS	0.4706242	-0.626265928
NS	0.566911316	-0.275196454
NS	763.7667537	-0.191110268
NS	1.329320957	-1.093628078
NS	0.549054102	-2.615644023
NS	0.277756312	-1.051381489
NS	1.623163742	0.155931165
NS	1.758900541	4.430764724
NS	5.092943478	1.434604716
NS	6.198107652	-1.425271842
NS	48.68067335	0.966047802
NS	0.401195071	0.649656003
NS	10.15109359	0.184744687
NS	0.439153654	2.409718358
NS	0.334812122	1.979396682
NS	6.116840189	0.612099425
NS	0.368958273	-2.199304945
NS	0.28391324	-1.143324647
NS	0.743435678	-0.467276211
NS	3.15594513	0.159860463
NS	0.302265589	1.845517124
NS	0.263916994	-1.694896596
NS	0.784385914	-2.617308735
NS	1.145567488	-0.765450692
NS	3.961721621	-0.299966375
NS	13.88270141	0.761659784
NS	1.809290201	-0.690509381
NS	40.1105869	-9.65737028
NS	35.99627905	-8.709460548
NS	0.535145604	2.680943297
NS	0.895889562	-3.390698319
NS	30.8395653	-0.004579858
NS	10.11573229	1.361614505
NS	0.311373469	1.989057232
NS	0.218173638	1.118487993
NS	280.6859673	-8.247683672
NS	0.271132322	1.145153383
NS	0.702074484	0.599736592
NS	0.131372708	0.984835404
NS	1.73109475	-0.558879086
NS	5.057060369	-0.520586569
NS	0.403499915	-1.525533447
NS	1.601049482	0.04117239
NS	3.710542682	-2.833107986
NS	1.677185754	4.365365864
NS	0.67769495	-3.00888681
NS	0.260305742	-1.820689726
NS	105.9333231	-0.43651982
NS	0.1825282	1.119611131
NS	0.375404604	-2.180981015
NS	0.755099614	-3.129728724
NS	1.071029903	-1.408128657
NS	2.735744894	-0.567800837
NS	1.308977859	-3.919306767
NS	1.713525857	3.163478613
NS	0.311185865	0.296878583
NS	4.25467049	0.41596385
NS	88.21379518	3.894051027
NS	8.357814085	-6.185462831
NS	0.756916912	3.204603058
NS	0.267010455	-0.756230165
NS	0.293282905	-0.866031342
NS	2.589081432	0.338498473
NS	0.470425389	2.505893904
NS	0.146504554	1.130452792
NS	3.175398983	5.294371951
NS	2.390879748	0.381719153
NS	0.248831	1.525322369
NS	0.133485078	-1.212416087
NS	0.490530547	-0.600778605
NS	2.842940371	-4.618657021
NS	0.636939853	-0.581902079
NS	3.642410368	-0.114165668
NS	5.248976575	-2.940374251
NS	3.433905206	1.36391767
NS	148.4633044	0.965984875
NS	14.48658173	-0.450174522
NS	0.289094608	1.892108368
NS	1.153262175	-2.413356966
NS	1.025804443	3.639414574
NS	3.494737284	0.576272746
NS	2.780056283	-0.376470569
NS	0.259861921	-1.694992679
NS	0.356957913	0.91697007
NS	3.433732632	5.398829884
NS	0.296290137	-1.044811664
NS	15.37133375	-1.405857857
NS	2.726526406	-0.730268129
NS	2.113578679	-0.061452259
NS	8.899464386	-0.229385077
NS	0.457140277	-2.452531919
NS	1.417607756	0.440318644
NS	7.339277229	-0.833859095
NS	19.06604671	0.002934595
NS	1.115480295	3.75485731
NS	1.412229118	4.101745498
NS	0.478117622	-0.745795429
NS	0.193690244	-1.255120051
NS	2.964707955	5.188497579
NS	0.200746565	1.118971936
NS	1.260669968	1.731223399
NS	1.244120698	-1.132955709
NS	43782.85806	-0.341027724
NS	51.78803588	-0.344482375
NS	14.65963551	-0.547521059
NS	1.208168355	-3.801412248
NS	39.91499872	3.722360158
NS	0.382483473	2.212592716
NS	37.11202125	-1.134745731
NS	1.1997656	-2.031036092
NS	0.113917789	0.872410449
NS	0.363041315	2.117722109
NS	0.548637656	1.745840286
NS	0.527121319	1.107866668
NS	0.113917789	0.872410449
NS	0.457142887	-0.842537523
NS	0.324766419	1.93527316
NS	0.365847693	2.150850754
NS	22.49693724	-2.594265672
NS	4.08748445	-1.438600375
NS	6.868953794	-2.993901018
NS	608.8489111	-0.182641602
NS	0.548144501	-2.695866422
NS	626.452669	-0.420619461
NS	0.169379406	0.642568587
NS	3.556087728	-5.378770584
NS	5.017973877	0.906245971
NS	0.259731215	0.042232232
NS	0.496870708	2.582908636
NS	0.296290137	-1.044811664
NS	714.1839588	0.658832757
NS	1.358831497	0.451653169
NS	6.373483266	0.3422678
NS	2.258772051	4.012508007
NS	0.944720484	0.577969385
NS	0.251523849	1.298534817
NS	0.632913126	-0.529145831
NS	1.048633863	-3.132545678
NS	1.255162261	1.39734926
NS	469.0642545	-0.178315054
NS	0.42869631	-1.687985257
NS	0.1825282	1.119611131
NS	2.986897717	-0.226804182
NS	0.256507843	1.737879458
NS	2.289187666	0.59089767
NS	0.742768665	0.865731266
NS	1.257702888	-3.890737542
NS	0.681777981	-3.041333666
NS	0.722744544	-3.0720132
NS	1.507073383	0.266802522
NS	2.164424619	-3.013699788
NS	33.20897294	0.573655405
NS	0.382483473	2.212592716
NS	0.299238121	-1.958946272
NS	11.66253739	-1.457992065
NS	10.00562931	-2.004130978
NS	0.294109057	1.766410172
NS	1.042241309	-3.648401245
NS	0.805340343	1.773962117
NS	0.94926589	-0.596781191
NS	0.587197324	-2.814381472
NS	35.22982391	-23.96466096
NS	1.312561698	0.793932911
NS	8.116776025	-1.768671658
NS	0.121724627	0.872478737
NS	0.327275239	1.383056013
NS	5.249892826	-0.688014383
NS	81.68661485	0.848918175
NS	0.586229085	-0.237809107
NS	9.236199196	1.527374072
NS	5.276795164	4.285855076
NS	0.146504554	1.130452792
NS	3.215734417	0.231015187
NS	0.113917789	0.872410449
NS	0.444447287	0.284746958
NS	23.14442442	0.510019506
NS	32223.81649	-0.329677615
NS	89.63401062	0.801216656
NS	1.858397325	-3.999097772
NS	0.792218818	3.281954581
NS	0.540172794	-2.654851533
NS	0.708093383	-0.999625105
NS	0.26691996	-0.841060106
NS	1.137138196	-3.715386539
NS	0.260328916	-1.62748804
NS	1020.931548	-0.068425163
NS	0.487194528	-1.377164627
NS	206.1392269	0.60348075
NS	3.228829014	5.318418972
NS	1.807173164	-4.385584695
NS	2.686312913	-0.307116528
NS	0.267996254	-1.143398846
NS	0.448339378	0.730717012
NS	0.960207558	-1.422874552
NS	5.522524418	-1.259736088
NS	0.200746565	1.118971936
NS	0.206115942	-1.304224076
NS	0.727660262	3.157095173
NS	7.83502599	-6.089791518
NS	0.551551237	-0.689520746
NS	6.171770353	0.524426795
NS	171.4582122	1.164359286
NS	3.641197559	0.73863788
NS	0.380204994	-1.907178691
NS	0.347736178	-0.425632652
NS	3.553706556	-5.368773655
NS	0.5129155	-2.638486836
NS	1.335073192	4.015480324
NS	0.57019685	-1.012289971
NS	0.221160451	-1.306638941
NS	0.361794662	-0.91005288
NS	1.326476293	-0.423441996
NS	6.515849025	-6.242449261
NS	711.7977884	-0.059358871
NS	0.258465093	1.747985672
NS	253.9629672	-0.508153634
NS	0.865524778	3.407102851
NS	0.52752807	2.680918087
NS	14.80029127	-0.327057813
NS	1.064137275	-2.121308037
NS	110.5024779	4.221709467
NS	0.1825282	1.119611131
NS	13.56081116	0.924965224
NS	0.283898985	-1.87580156
NS	16.21710678	-0.051307252
NS	0.121724627	0.872478737
NS	1.291217368	-3.908425389
NS	82.09661185	-0.183935863
NS	1.262248933	0.384673235
NS	1.149040534	3.422317182
NS	10.39790743	2.085747153
NS	2.430578176	-0.366719654
NS	6.619661573	-0.116243519
NS	0.439153654	2.409718358
NS	0.263265524	0.9742276
NS	0.099148804	-0.92220803
NS	0.205840252	-1.244019869
NS	2.011761712	4.627914809
NS	6.701186579	1.363528529
NS	0.813029743	-0.975281137
NS	312.3116096	0.515888789
NS	52128.69853	-0.349967072
NS	0.425847816	1.198203146
NS	0.405768859	1.053493245
NS	0.895985835	-3.383548221
NS	20.1029828	1.094804618
NS	0.808302018	-3.222612032
NS	0.1825282	1.119611131
NS	0.218173638	1.118487993
NS	0.185850075	0.659386214
NS	25.81892164	-7.815961813
NS	0.983720242	-0.810041312
NS	0.634280208	-1.817530962
NS	0.215570423	1.537759974
NS	0.740076636	-2.713766647
NS	0.541166654	-0.358090309
NS	0.497662	2.594092957
NS	0.23643585	1.649565939
NS	3.389010708	0.480521728
NS	69.65813016	0.83951885
NS	1190.378599	-0.451745065
NS	17.84457083	-0.76098581
NS	0.83202699	-3.269186675
NS	2.584669263	0.173132658
NS	3.171609378	2.007232086
NS	12.38253853	-0.90970308
NS	0.242639917	0.658766995
NS	0.269822866	-1.665996407
NS	0.183454181	-1.448715808
NS	0.211667072	-1.524453236
NS	8.476751203	0.016428257
NS	1.037905877	-1.305452836
NS	25.20701537	0.766682037
NS	41.43472469	-0.399438019
NS	1.362920843	0.961082859
NS	1.56279852	4.263815152
NS	0.236084015	1.479472901
NS	0.24480002	0.781963677
NS	0.113917789	0.872410449
NS	0.284306918	1.225576419
NS	1.23777423	3.138909382
NS	2.610252538	0.685254983
NS	0.681253013	0.208418524
NS	0.218173638	1.118487993
NS	0.24426485	1.684417215
NS	117.7530244	0.892887232
NS	1.239472061	0.751273749
NS	10.46995359	-0.368813826
NS	0.486361892	0.941397459
NS	189.3771358	1.069472536
NS	0.605507104	1.11018537
NS	1.117151849	3.756344197
NS	4.514005344	5.794674818
NS	1.01587768	-3.567831333
NS	0.746937631	1.518886259
NS	4.211108118	-2.572014503
NS	191.0276917	-0.524494312
NS	0.206115942	-1.304224076
NS	1.180677693	-0.757884456
NS	19.99953544	-1.570546797
NS	6.400170877	2.858372424
NS	0.603259608	-0.208619034
NS	1.546162393	-3.722314073
NS	0.787226934	-1.062101751
NS	538.1376137	8.090620185
NS	0.297284401	1.428921569
NS	0.522828529	-2.616515074
NS	13.03769832	-7.243921213
NS	21.46076059	0.325306572
NS	0.466534476	-2.501375084
NS	1.843121211	4.09670315
NS	1.271985671	-1.484419211
NS	0.889632353	-2.88325043
NS	555.6053366	3.516035695
NS	35.2985243	-0.959674353
NS	1.530744455	-4.142496924
NS	3.269871756	0.213429854
NS	0.1825282	1.119611131
NS	182.6186068	0.955589103
NS	1.051589579	-3.634034059
NS	2.946717641	0.545000954
NS	0.218173638	1.118487993
NS	9.040764238	-1.672545428
NS	11.34363588	-1.909649037
NS	5.238562798	0.316209773
NS	0.310316956	-1.954038333
NS	13.98418217	-0.431368993
NS	1.358737413	0.67984736
NS	0.294900349	1.66223363
NS	0.823834084	3.322700145
NS	77.39127394	0.096044653
NS	462.6413938	-0.242267643
NS	0.748994439	-3.11865418
NS	0.887711165	3.042419703
NS	0.200746565	1.118971936
NS	1.200371578	3.885291448
NS	5195.817909	-0.378133612
NS	1.448080561	-0.729002689
NS	2.104626436	0.103166547
NS	0.653563009	3.006870059
NS	2.671959709	0.221009439
NS	3.33653025	-0.062730554
NS	201.2446604	-0.030128176
NS	0.22859755	1.149857354
NS	8.811374316	-0.337831443
NS	0.316973439	2.018287612
NS	0.267899807	1.121315822
NS	1.034168405	3.210984914
NS	0.1825282	1.119611131
NS	0.354060611	-0.400839498
NS	8.934803487	3.386470627
NS	0.27869707	1.798000889
NS	0.296915435	1.821188793
NS	0.629173621	-1.046472828
NS	32.18750077	-1.85571166
NS	0.608899524	0.310215
NS	262.40946	-1.272101483
NS	0.581183468	-2.759512921
NS	22079.75103	-0.366508334
NS	52.81214231	-0.138889572
NS	2.920707987	1.335906774
NS	1.091660922	2.972993991
NS	41.36650431	0.332300149
NS	3.062761755	-0.211766425
NS	5.318821707	-1.244638314
NS	0.568569098	-2.701483961
NS	0.437138568	2.3844379
NS	18.9907347	0.36516788
NS	1.70240728	4.385535138
NS	52.82767349	-0.224014053
NS	0.391853138	-0.043193753
NS	1.650736152	-0.930631423
NS	0.278623432	-0.866336285
NS	0.793587182	-0.628753075
NS	1.823941331	0.209693134
NS	0.756482688	-3.128840346
NS	19.29003706	0.773136082
NS	5.090361003	0.83410827
NS	8.608212614	0.597380781
NS	70009.56975	-0.314468482
NS	6.766699905	0.001378397
NS	12.68283099	-0.991483233
NS	2.943920998	-0.612247959
NS	62.84285492	1.000298846
NS	1.749091002	4.420971807
NS	0.443517623	-0.043640085
NS	0.275437143	-1.871102784
NS	2.102036257	0.685130897
NS	1.324570777	-0.00042464
NS	3.037916607	-0.152628447
NS	239.1534186	-0.498366591
NS	9.765689964	-2.161180962
NS	1.369668482	-2.616935764
NS	0.568056092	0.79605003
NS	0.53161353	-2.583361664
NS	0.233934509	1.037613516
NS	33.30408182	0.121989565
NS	0.291854196	-1.733568301
NS	8.562289611	0.148136493
NS	0.218173638	1.118487993
NS	0.474146507	-1.910603907
NS	0.553048906	-0.422017212
NS	0.776243083	0.671247834
NS	0.369593158	-0.005723143
NS	4.874573505	5.903388943
NS	539.2745666	2.135030094
NS	0.249303451	-1.769592942
NS	0.232588002	-0.099272699
NS	1.346274497	-0.020600165
NS	0.879149042	-2.840531319
NS	1.174204443	-0.070249808
NS	2.223285626	4.766617242
NS	0.472894689	-0.198816957
NS	1.753126364	1.118865189
NS	1.249437987	1.111242782
NS	1.712221772	4.392249321
NS	124.0730705	2.040108603
NS	109.7335736	-0.125447627
NS	6.002008023	3.356272899
NS	0.355423781	2.111466111
NS	1.617660757	-4.251011298
NS	1.616047949	4.312186584
NS	2.261774936	0.863798179
NS	0.530506857	2.231921737
NS	25.64294704	0.333269485
NS	0.88567476	-0.542727187
NS	11.36370707	-0.498574216
NS	1.270751953	-3.879192512
NS	13.73229073	1.178621541
NS	0.437344548	0.810849297
NS	0.391069219	2.234558479
NS	3.668276156	0.016760573
NS	0.690614112	3.063474188
NS	0.27869707	1.798000889
NS	54.3010303	0.958727795
NS	0.644180837	-0.948038429
NS	0.175176819	1.311621705
NS	0.292573707	-1.933493428
NS	0.712930662	-3.03767716
NS	0.111300715	0.872410449
NS	0.23537574	-1.254959095
NS	0.6116377	-2.80751781
NS	0.199642653	0.808438148
NS	0.370044476	2.142846456
NS	0.335935968	-1.52462296
NS	0.267065365	1.797560082
NS	2.051126722	-4.568145123
NS	17.09905365	0.469247853
NS	0.121724627	0.872478737
NS	0.205806335	1.491485242
NS	0.365686962	-0.438500657
NS	0.154311393	1.131653969
NS	2.267516681	-0.809616438
NS	32.45664719	1.084852206
NS	0.797127008	2.862097027
NS	2.768760757	-1.474423747
NS	2.425590097	1.099155281
NS	1.066130722	-3.15128514
NS	0.258517358	0.641488206
NS	0.172867734	0.966189839
NS	0.56081489	2.784445078
NS	2.290223429	0.048742629
NS	2.712008443	5.058194343
NS	0.189635171	-1.255139581
