Species	baseMean	log2FoldChange
NS	1.377256636	-0.143575478
NS	0.604811402	-1.668903777
NS	5.419181785	0.786929624
NS	5.964539375	-0.173828688
NS	17.3747583	1.141574631
NS	15.16734264	-0.5020597
NS	0.554277224	0.704811151
NS	1.043482458	-3.923523093
NS	2.392659274	-1.384621639
NS	1.043767681	-0.077534238
NS	1.780930837	-1.086175632
NS	0.41647191	0.208949803
NS	0.184902995	0.983719531
NS	1.695124953	-0.388953786
NS	1.93362479	-1.428492722
NS	8.594506532	-0.5663389
NS	0.907445876	3.023383945
NS	0.145005425	-1.495859881
NS	2.874102405	-0.253979894
NS	0.388964755	0.551961082
NS	0.786547105	0.876797208
NS	169.8226771	-0.676107442
NS	2.085623098	1.073702416
NS	0.460636227	-1.320048141
NS	0.470660656	1.702219039
NS	4820.081458	0.187571177
NS	22.45437077	0.252673521
NS	3.421654564	-0.846829238
NS	0.774469029	-3.453201378
NS	0.893986231	-1.601487991
NS	0.433178593	0.857897309
NS	2.720839284	4.546534807
NS	283.8200943	0.587850076
NS	1.572080668	-0.166660735
NS	32.15598962	0.333201038
NS	1.069357316	-0.609052766
NS	0.93375992	-0.295517379
NS	1.350785111	2.874751025
NS	0.198988149	-0.553380177
NS	4.939708778	0.106249464
NS	4.626624411	1.911803833
NS	0.323839893	1.664224323
NS	1.089050979	0.451053535
NS	0.489867896	0.36031432
NS	0.598493777	0.049900766
NS	2.337753375	-0.061574274
NS	9.5346252	-7.145267264
NS	194.0246307	0.336323783
NS	0.145274265	0.807183848
NS	8.612749803	5.205849218
NS	10.31764747	0.656039233
NS	6651.055325	0.209364975
NS	72.11252582	0.252006335
NS	0.234844204	-1.855244418
NS	0.386969852	-0.605613504
NS	4.198172475	1.002654993
NS	2.441905444	-1.111750263
NS	1.470416317	-3.788381524
NS	86.74749261	0.414536358
NS	12.23886374	1.454528747
NS	12.7396764	-0.400759472
NS	8.949506834	1.868353151
NS	0.61903646	0.243669097
NS	0.507185454	0.621393154
NS	0.424150251	-0.010774182
NS	0.322198677	-0.601803428
NS	2.655770898	1.060676762
NS	0.864472625	0.252381953
NS	2.163931281	0.126311494
NS	17.4839146	0.097376485
NS	2.665829907	-0.62602044
NS	3.092557247	0.869151877
NS	59.17111672	0.351883414
NS	86.53408972	-0.733185739
NS	1.249666736	-0.744305453
NS	6.006756305	-1.869600511
NS	0.161919946	0.790759001
NS	7.278987542	5.478325899
NS	4.258523703	5.169364688
NS	2.335143128	4.227628403
NS	0.621384694	2.500311418
NS	4.075095942	0.47249531
NS	1.609834932	1.484820405
NS	0.098950688	0.35865109
NS	0.145005425	-1.495859881
NS	0.253840521	1.011409856
NS	5.642376009	-0.711888274
NS	1.584203786	1.421966962
NS	28.84964286	-0.397618099
NS	1.837363086	3.960645558
NS	3.672346373	-0.206658219
NS	4.505678807	0.045622867
NS	32.02602242	-0.479850673
NS	0.068072753	0.358651083
NS	11.88764129	-0.177168973
NS	0.27282587	0.473902081
NS	0.434186889	0.262523294
NS	3.319785894	0.879481715
NS	3.405560023	1.774153365
NS	2.301745073	1.38936834
NS	2.903566066	-5.027140483
NS	0.596217713	1.646119214
NS	0.278855449	-1.361955795
NS	1.965472911	2.786585076
NS	13.52836912	6.853736147
NS	0.318909792	-2.309269272
NS	0.534910171	-0.279019516
NS	0.232288148	-1.411653634
NS	201.7665453	0.620076163
NS	1.055739469	-1.996493
NS	0.396127606	-0.846754966
NS	178.0807179	0.160964751
NS	0.342794595	-1.570650625
NS	0.752704199	-0.167978528
NS	0.469502045	1.151171786
NS	4.875490063	-6.172174278
NS	626.879273	0.586094246
NS	49.20210402	0.486550051
NS	458.2798111	0.163770981
NS	45.21881087	0.001053325
NS	5.381822787	-0.093828902
NS	1.003266625	1.514920137
NS	0.395731258	-1.624955595
NS	0.201568555	1.296816181
NS	542.6487138	0.242635787
NS	55.29961852	-0.921485482
NS	149.4984744	3.105613764
NS	1.022074788	0.187864202
NS	4.474240381	0.603119363
NS	5.35880793	-1.280733931
NS	28.02051494	-2.126617711
NS	1.937951642	0.519280449
NS	0.924948453	1.882819208
NS	0.3391667	0.126806649
NS	0.416565415	0.30408414
NS	0.664486776	-1.020844228
NS	0.485472594	2.118514121
NS	0.691455278	1.188119837
NS	0.138712164	-1.495660153
NS	3.801747393	0.689920909
NS	46.54400513	-1.005207849
NS	2.785750418	-0.854504874
NS	0.816113867	-2.553278683
NS	0.335330475	1.355296617
NS	5.810504164	0.66833483
NS	0.296407952	0.27321671
NS	0.997564671	-0.093280195
NS	1.018778823	3.152314012
NS	0.480772856	-0.58316274
NS	0.766415097	1.86122787
NS	0.932295322	-1.385180557
NS	19.48771542	2.155327786
NS	0.292808061	-1.483421391
NS	10.83366002	6.53508387
NS	0.17795938	-0.267187282
NS	15.25475838	0.117564905
NS	0.456994676	0.050510844
NS	1.900757963	0.712510051
NS	12.62682959	1.902777822
NS	1.026617059	1.882622581
NS	0.75335732	0.028726009
NS	0.487705292	-1.96910744
NS	12.96604431	6.776790911
NS	0.62131027	-1.067232927
NS	1.587694533	2.194575384
NS	63.6892661	0.37629844
NS	7.458174509	1.988475974
NS	179.665542	0.310559946
NS	2.166493905	-0.543596996
NS	10281.1137	0.178264213
NS	2.132093849	0.465159285
NS	0.484792185	-2.439182038
NS	1110.214287	0.197003511
NS	1288.669768	0.215547552
NS	0.105015455	0.69558929
NS	0.606410856	-3.154880035
NS	2.433688224	1.974166706
NS	4.052124761	-1.594660213
NS	5.562922607	4.539403195
NS	124.779245	0.351968799
NS	0.494803133	-0.028827544
NS	0.684944023	-1.375346911
NS	1.736614659	2.441367245
NS	5.049115321	-0.166721728
NS	6.827937576	-5.959521735
NS	161.3925115	1.547069318
NS	0.273339514	-1.715939442
NS	20.39545871	-0.082320035
NS	18.94411119	0.07629049
NS	0.613079427	0.18609923
NS	0.241880625	-0.350502016
NS	4.248484311	1.100414635
NS	1.026886357	-0.665215067
NS	1.984884771	0.102010735
NS	22.22587348	-0.003170886
NS	0.177950672	1.178999608
NS	0.491542658	-0.330726781
NS	0.137947517	0.941708607
NS	0.519988955	-2.613805509
NS	1.860354285	-0.39365882
NS	0.323839893	1.664224323
NS	1.181528358	0.146402307
NS	0.448817137	2.078279361
NS	2.716994975	0.766208182
NS	0.737391514	-0.051162267
NS	0.487589856	-1.36228353
NS	186.4588037	1.241089149
NS	0.279341617	0.237004218
NS	0.369305833	-2.512965414
NS	0.492430957	-0.05371739
NS	0.418619902	0.722420419
NS	0.169103887	0.693020442
NS	1.989061064	-0.037460952
NS	0.161018385	-1.668940119
NS	0.180611703	-1.801048069
NS	3.908054069	-1.778167996
NS	31.39389486	2.293382848
NS	9.405267995	0.532591803
NS	4.88059277	0.448673402
NS	0.419132795	-0.063251243
NS	0.397946014	0.923147887
NS	1923.965139	0.185882781
NS	28.73056723	-0.537067921
NS	5.333829261	-0.037370161
NS	148.9379557	1.286583877
NS	3.847827471	1.092082885
NS	0.59134399	-0.982988666
NS	0.395068715	0.401015309
NS	0.394210417	-0.335920199
NS	0.177631859	1.055975087
NS	0.949810185	-1.278265454
NS	0.940242591	2.363159048
NS	0.426153009	-0.473805498
NS	71.77759157	8.681356169
NS	0.376274102	0.728891174
NS	0.572290277	-0.39259337
NS	11.93561854	0.252904657
NS	4.715583063	3.120950161
NS	0.391247452	-0.297559271
NS	1.043846769	-0.158487565
NS	0.971940705	0.029973934
NS	0.229375041	-1.778674179
NS	1.210935325	1.58310094
NS	0.237724759	0.348848338
NS	8.921154693	-0.538819695
NS	0.733280852	-1.62399786
NS	497.3965326	0.320932155
NS	0.172665781	0.72412501
NS	0.441414882	1.986604878
NS	4.955256394	5.406938748
NS	1.803006225	-0.102711974
NS	0.123269434	0.838895137
NS	0.719442958	0.197175183
NS	27.9751191	1.687649466
NS	0.57930169	-1.104259993
NS	3.170405819	0.56566732
NS	1.112686335	0.766082314
NS	0.643924006	-2.100167141
NS	1.456751499	0.780128972
NS	21.86906623	0.195637079
NS	0.261615382	0.969984757
NS	3.18848542	0.644180557
NS	48.03553378	0.333298912
NS	1.367710332	2.014045029
NS	1.207800582	0.538189862
NS	2.448207892	-1.193215699
NS	2.033313635	-1.339715619
NS	1.052414933	0.40173591
NS	2.556963302	-0.064788838
NS	0.500828919	0.967168701
NS	0.555995688	-0.387371115
NS	0.996643749	-1.00672161
NS	1.851532886	1.14262826
NS	0.144040393	0.791778332
NS	0.713711725	-3.46220594
NS	2.94207103	-0.635439607
NS	11.91712338	5.926679717
NS	20.95506692	0.188136311
NS	0.669712783	-0.283498989
NS	0.340928001	-1.709067402
NS	9451.691996	0.203751969
NS	0.415053433	-1.366780289
NS	12.07224186	-1.467744266
NS	0.169702101	-0.414715043
NS	0.162014147	1.086038811
NS	53.65003045	3.212859924
NS	8.877040487	-6.992347651
NS	0.588118713	1.793749743
NS	5.275505584	0.10179173
NS	0.594460923	0.790622991
NS	0.958629782	0.789314082
NS	8.04091281	2.171687046
NS	0.284422761	0.880121815
NS	0.365025642	0.840565177
NS	5.635218369	-1.108074977
NS	0.301664615	1.716605937
NS	0.385068155	-0.871849257
NS	0.459464747	2.093330008
NS	1.553683361	1.308038684
NS	3.307326837	-0.787030215
NS	1.464346724	-1.168019926
NS	0.234844204	-1.855244418
NS	3.111923338	4.736920138
NS	0.202625257	-1.369185215
NS	0.222706084	0.455820492
NS	1.572508977	0.372337676
NS	9.927548253	1.158635095
NS	0.968662014	0.925063815
NS	0.781199943	1.723714945
NS	1.25819595	-0.36453189
NS	1.005301715	-0.744402918
NS	9.007973756	-0.528822985
NS	19.29260164	1.951835052
NS	0.834781526	-3.604212658
NS	0.497990298	-1.483421787
NS	1.276217486	-0.070830179
NS	3.537054941	1.464942532
NS	9.791497054	-6.481481337
NS	3.72433313	2.299914177
NS	0.300550079	-2.295388224
NS	3.081315798	-0.412668647
NS	154.9466562	1.227047156
NS	0.681641702	2.030294307
NS	1.096842413	0.479113132
NS	0.563467286	-0.154240912
NS	0.587340883	-0.74581063
NS	0.513082199	-0.696713504
NS	125.1454253	0.597352082
NS	0.286973104	-2.205249915
NS	3.576287079	0.00540904
NS	23.79833652	-0.909062651
NS	9.847321967	0.43327813
NS	1.08903953	1.538062977
NS	0.330481135	-1.718359417
NS	1.956358592	3.447794336
NS	0.125351669	0.633852567
NS	36.70898373	0.158961559
NS	1.337569644	-2.448986075
NS	2.464423597	0.744064262
NS	41.31236778	2.786138181
NS	10.27444263	1.025922644
NS	12.02966003	-0.017248666
NS	0.866525484	-0.489658442
NS	0.093306559	0.610503863
NS	16.01424527	-0.049522908
NS	2.406780735	0.135421644
NS	7.362606185	-1.113128941
NS	0.135370473	0.015982839
NS	1.540200729	1.204004484
NS	1.189963384	0.065359458
NS	0.504657659	0.359818393
NS	1.370926715	0.104946397
NS	0.026400981	-0.021768069
NS	0.367343307	-0.192955096
NS	2.644204968	-2.476338285
NS	7178.47374	0.193820643
NS	54.357447	1.261590042
NS	0.589102284	-0.41317008
NS	2.276936859	1.115450539
NS	0.448931964	1.248560647
NS	1.902890822	0.304156153
NS	3.386739382	-0.199327925
NS	0.558463777	0.78786502
NS	0.63955369	-1.015594761
NS	0.400000599	0.261985297
NS	181.353552	0.691449846
NS	1.354658189	-0.446074318
NS	0.46589343	-0.573641145
NS	0.205940695	-1.856227746
NS	0.652379271	0.167945907
NS	2.183226194	0.004976541
NS	203.0600897	1.318146201
NS	57.04154417	0.951640185
NS	1.286732226	0.444694156
NS	0.859423786	0.375153504
NS	0.212072341	-1.218619505
NS	3.585483335	0.894952138
NS	1.458016461	-0.963355766
NS	0.544168901	-0.218234904
NS	13.88334447	-0.306208266
NS	1.180781326	0.528447636
NS	8.601562347	-0.008264656
NS	0.47796445	2.064979982
NS	4.268181757	0.100968889
NS	1.509332986	-0.232823711
NS	0.789473784	-1.600592141
NS	59.01898151	0.279751117
NS	0.150912056	0.139841694
NS	0.862893516	2.046650637
NS	0.428091606	-1.818631029
NS	0.682885843	-2.165576571
NS	2.809795102	1.224524272
NS	15.89302056	0.443484446
NS	1.337070793	-2.412640805
NS	1.115216202	0.301662393
NS	4.391871194	3.087806719
NS	0.942942041	-0.296290714
NS	1.200410625	3.450629352
NS	7.320666057	1.626423366
NS	0.374469816	-0.084926241
NS	5.300534404	0.201096187
NS	0.716344211	-0.178039335
NS	0.206754384	-1.591959845
NS	0.384611136	1.905595942
NS	284.910223	0.254680117
NS	98.36733522	0.051902348
NS	20.85443152	0.499600814
NS	6.858168429	-0.142106566
NS	29.0299157	-0.621429939
NS	0.572814962	-0.83362802
NS	2.040206078	0.601511585
NS	52.43170835	0.123813872
NS	74.8915699	-0.656261121
NS	5.526777896	-1.154406307
NS	70.69863217	0.380391024
NS	0.787831933	-1.21491465
NS	0.346377924	0.454599997
NS	11.60566221	6.612379724
NS	1178.026659	-0.588848729
NS	2.602410548	0.774224491
NS	111.2266246	0.115575918
NS	0.641268015	-0.25490547
NS	645.5910081	0.208134966
NS	0.355417281	0.966827145
NS	12.42864736	0.226544643
NS	1.143316495	-1.529202685
NS	1.923110884	0.148500306
NS	19.35231629	0.633317156
NS	0.222760756	1.101693408
NS	2.252033233	3.367790717
NS	25.6162666	1.110020052
NS	6.884324456	-0.734001475
NS	1.570940358	0.863450258
NS	18.04884346	0.784062857
NS	8.902054818	0.791018474
NS	9.466978121	-0.703478322
NS	4.57553069	-0.618926841
NS	22.15134255	-0.778951025
NS	6.41837179	5.779531802
NS	0.476005722	-1.457850343
NS	1.157520139	-0.804948215
NS	10.21257495	0.21736448
NS	5.428084478	-0.492648682
NS	792.3252375	0.272117893
NS	1.272759586	0.808756788
NS	2.575366004	-0.881639649
NS	3.886574264	2.484956561
NS	1.205808674	-2.011376827
NS	0.979376136	2.309834269
NS	7.106561735	-0.254062277
NS	59.00883966	0.080777258
NS	0.476938295	0.350751231
NS	5.533591165	1.096357379
NS	15.67645352	0.303461183
NS	2.399252008	-5.116628704
NS	1.25147733	-0.882535818
NS	0.680303973	-1.387449014
NS	0.622571762	-0.262341823
NS	1.807156458	-1.115214297
NS	1.145686613	1.146173153
NS	3.367174773	0.029241024
NS	0.997597114	-0.329037225
NS	0.265228934	-0.245708467
NS	1.637062642	0.245323148
NS	1.124254109	-0.37669076
NS	52.41765318	-0.656447762
NS	1.443742485	-1.250261067
NS	26.115609	0.325335954
NS	0.818143897	1.542173509
NS	0.133498672	0.704619057
NS	0.207977581	-1.736004704
NS	1.287045596	2.315230528
NS	2.261820796	1.089007848
NS	0.596543732	-0.146164765
NS	9.059849292	-0.892812443
NS	100.4276869	-0.06903384
NS	0.143231223	0.633036152
NS	0.235569999	-0.801460949
NS	0.685998892	-0.386834176
NS	4.310963297	0.325521045
NS	0.895258147	-0.433750223
NS	0.157891883	0.191776998
NS	3.774823403	0.664662924
NS	0.175654866	-1.150622302
NS	55.35392067	-0.034570435
NS	181.2506393	0.512604864
NS	9.356204187	0.236912663
NS	6.726967736	-0.167562485
NS	0.809097858	-1.299024261
NS	17.42444324	1.196600751
NS	4.508057794	-1.014714632
NS	32.78610203	0.720309256
NS	0.294683317	1.607160893
NS	1.215390402	-2.020326639
NS	1.062234492	-0.180367264
NS	0.234199792	-0.028447443
NS	1.137220048	-2.216343416
NS	0.740212767	1.3552024
NS	0.35094612	-2.49645981
NS	4.706400164	4.916339402
NS	0.314967853	-2.225626468
NS	6.500176409	-0.331106377
NS	46.64073597	-2.236379148
NS	0.921435779	-1.313236409
NS	10.59917485	0.338848603
NS	0.379465015	0.413701187
NS	51.64032941	-0.102987167
NS	1.370329204	-2.167562403
NS	4.566116063	1.221929898
NS	1.209652276	0.320134815
NS	12.81216535	0.025239514
NS	2.302857463	-0.376975062
NS	30.59311938	0.061153415
NS	21.98054457	-7.648740644
NS	2.47961277	-0.314781062
NS	0.633126606	-0.033406356
NS	4.495317451	5.266482093
NS	0.288187829	1.440104119
NS	0.700431443	-1.489576359
NS	3.483953016	-0.469401958
NS	1.484655454	0.954645756
NS	0.437605261	0.484002107
NS	0.711755477	0.367370186
NS	0.727287687	0.662905709
NS	0.45865126	-0.971677631
NS	0.798608045	0.85803507
NS	20.84122685	-0.597069001
NS	1.584435226	3.285201354
NS	1.042689285	2.671766114
NS	0.491840391	-1.458551686
NS	3.680717849	4.977431704
NS	1.48293314	0.77103908
NS	8607.207054	0.209268086
NS	339.2249079	-0.568735119
NS	1.212775011	0.98268706
NS	0.839908776	0.791417856
NS	0.986442177	2.240896943
NS	4.769736798	0.000530223
NS	0.303565516	-0.279428272
NS	3.777051543	1.255795406
NS	4.119228209	-0.070752362
NS	7.34928793	-0.096417585
NS	9.511922929	-0.297387573
NS	0.895995858	2.143880407
NS	98.72957245	0.371672825
NS	0.481230573	0.462153941
NS	2.084079841	1.794265639
NS	31.18961127	0.095886247
NS	1.07298486	-3.968021769
NS	2.192838592	0.768637786
NS	25.81144351	0.528721291
NS	0.437042814	0.435411019
NS	1.496211151	0.668132994
NS	0.107164387	0.455408924
NS	0.202491239	1.094597141
NS	0.203276552	-0.920609961
NS	0.433178593	0.857897309
NS	2.545181987	1.807241341
NS	0.648846961	2.569941383
NS	0.607926609	1.718718864
NS	15.27230976	-0.260836614
NS	0.349903447	-0.270126077
NS	0.570384996	-2.784202322
NS	0.212857894	0.862739562
NS	67.40431641	0.019183499
NS	12.41764645	-0.165656035
NS	1.322614557	2.143565517
NS	8.569693813	-1.158835688
NS	49.17712546	-8.233037407
NS	0.930663695	-0.436293443
NS	61.69557542	0.010287489
NS	1.74520825	0.636278224
NS	2.318696413	0.339259427
NS	77.22862778	-0.099286289
NS	29.73377807	0.145453998
NS	1.316906418	-0.674290245
NS	0.521091172	1.437142331
NS	24.54678724	-0.001563767
NS	17.65572383	0.36338561
NS	1872.999226	-0.764468839
NS	91.8400033	0.349834438
NS	7.139191123	0.4409303
NS	1.519548578	0.62147028
NS	549.3318143	0.340130794
NS	4.723951983	0.287924108
NS	0.519793597	0.34349717
NS	0.909808826	-0.635069022
NS	21.70539017	-0.118908191
NS	0.334459602	-1.973422474
NS	0.718229043	-1.592518546
NS	1.133944215	-2.201685561
NS	53.72454151	-1.984786478
NS	7.641584663	-0.879145616
NS	0.183323141	0.454672763
NS	16.66053716	0.595520925
NS	56.51681412	-0.877600481
NS	0.767624483	-1.199859653
NS	0.414450677	1.025800579
NS	2.630169703	1.712645437
NS	0.497300847	-0.637391456
NS	0.964258767	-0.379891168
NS	16.75251545	0.54015674
NS	23.12584688	3.404241927
NS	1.40230319	0.438635977
NS	95.42935034	0.033012221
NS	0.579382946	2.395910782
NS	143.9642712	2.945928742
NS	8.472330009	1.395166033
NS	1.106276155	0.904345188
NS	0.218723338	0.075541694
NS	5.784841142	5.629735001
NS	16.40626232	0.272050785
NS	28.20906584	0.043005726
NS	0.561791378	1.04316227
NS	5.873468813	-1.408175282
NS	0.457111871	-2.361370029
NS	8.067104694	-6.500966666
NS	0.557518221	0.450946383
NS	0.717996358	0.299550542
NS	6.374519558	1.17324593
NS	0.167090138	0.993280132
NS	22.26277548	4.112061743
NS	2.469277416	1.846509202
NS	0.409570326	0.889648921
NS	1.400458857	0.52868849
NS	0.380467669	-1.776869711
NS	0.381072826	-2.602074285
NS	1.537400436	1.690746308
NS	1.896340245	1.322650612
NS	0.436438085	0.474006155
NS	0.517667872	-0.290852082
NS	0.36258522	0.747567853
NS	1.332422788	2.368573547
NS	2.488132161	0.003578454
NS	0.49323618	1.490555654
NS	6.511860589	-1.114942221
NS	1.71563179	0.850497235
NS	0.41529904	0.857076436
NS	1.61823173	1.353080487
NS	2.929678768	0.979843327
NS	0.656815023	-2.820888708
NS	2.328590894	0.480723711
NS	0.600540333	0.454730279
NS	1.972704005	-0.667296481
NS	0.310163366	1.118550337
NS	26.06104334	7.452766587
NS	0.3150779	-2.405415662
NS	1.001057072	1.370650664
NS	0.251271477	1.433925704
NS	179.3391614	0.270888768
NS	7.705210201	-0.850921547
NS	0.53117543	1.546048623
NS	0.683308276	1.130434652
NS	4.083621795	5.107336096
NS	0.560007305	-1.043090849
NS	0.546588079	-2.562107704
NS	53.99600857	0.26471998
NS	0.500784042	0.606679547
NS	30.20253355	-0.285936268
NS	1.225809759	-2.00586773
NS	0.433575847	0.281352918
NS	130.14322	3.01009639
NS	0.817599698	1.893972182
NS	3.344819137	1.006149934
NS	1.158638971	0.742282009
NS	0.472198359	-0.551871437
NS	0.283169784	0.346352687
NS	91.22973045	3.222277963
NS	0.113229155	0.762198883
NS	2.184027938	-0.014008901
NS	0.409654911	0.984558979
NS	2.184681972	0.311843428
NS	0.86194334	-0.668764625
NS	1.111608983	-0.619228552
NS	0.425896364	0.374208899
NS	17.52851222	0.213269263
NS	2.400899853	-0.534246298
NS	0.646484815	0.308610072
NS	9.940057483	0.525854346
NS	34.06809952	0.086447173
NS	109.2255598	0.514160323
NS	162.4367321	-2.068370298
NS	2.305185186	0.56260451
NS	4.243369664	-0.933117941
NS	74.59904548	-0.255970346
NS	1.148775925	0.272715174
NS	1.196235795	2.848408374
NS	0.350334514	-1.720742876
NS	2.281073015	-0.129624839
NS	8.465942234	-0.278020102
NS	0.39911319	0.930793434
NS	242.1836953	0.312962245
NS	33.49657703	0.15136451
NS	0.67225841	1.649311878
NS	170.220346	-0.89615367
NS	1.284073529	-1.287089305
NS	796.4794533	-0.636321962
NS	0.840300358	-1.03014908
NS	3.075613537	-0.809807434
NS	0.592286766	-0.156508198
NS	1.856931808	-0.483629279
NS	0.378116348	-1.955004036
NS	1.027608071	-1.905581012
NS	1.214737045	-0.708955358
NS	0.458251027	-1.356306151
NS	158.2390019	0.292209703
NS	6.130440408	-0.358083063
NS	0.44261507	-0.846788399
NS	0.820961473	-0.95225988
NS	0.243966063	-0.921124432
NS	0.433178593	0.857897309
NS	1.61506927	-0.580633069
NS	16599.88067	0.200826877
NS	0.723500389	1.363197745
NS	0.973971042	-1.438368697
NS	0.823364768	0.085727295
NS	7.654519486	0.307368077
NS	0.760280264	0.789784701
NS	18.94610317	0.182891107
NS	0.341883473	0.114113888
NS	0.313229194	-0.269496052
NS	37.21079626	-0.228919929
NS	0.957917281	-2.655917655
NS	5.667619609	-1.034316558
NS	0.193965057	0.863825774
NS	0.522445996	0.612460193
NS	0.339591237	0.016788469
NS	2.419963538	1.125496458
NS	54.09742799	0.388481917
NS	0.263443686	-2.019911833
NS	0.487143506	-2.474615054
NS	0.258054062	0.216688775
NS	0.879626825	-0.213321753
NS	0.384517876	1.195025255
NS	18.45164502	0.669668729
NS	0.240960063	0.604508148
NS	0.614858308	1.182932797
NS	3.611607328	-1.528753559
NS	0.174812429	0.673819905
NS	0.380467669	-1.776869711
NS	1.032897437	0.363901614
NS	1.467300201	-0.616107804
NS	0.672660143	-0.524823402
NS	44.55521424	0.35882826
NS	1.879094822	1.937958857
NS	0.42059862	0.727971457
NS	0.241137466	-1.85940309
NS	0.724611298	-2.096548481
NS	0.672807701	2.629074271
NS	3.352684556	2.266024007
NS	0.487358726	-1.020235345
NS	2.495350377	4.418939547
NS	7.306516729	2.272418846
NS	1.876139079	0.675687856
NS	0.722573704	-0.784239718
NS	0.287287539	-2.196575176
NS	0.508773901	0.467551516
NS	0.939786834	-1.543340594
NS	21.94967574	22.35470294
NS	0.22308178	-1.778850086
NS	0.225252009	0.238274113
NS	1.741730968	-0.413579701
NS	0.179406365	0.72512676
NS	0.136752837	0.555748937
NS	0.838356353	-1.205048428
NS	0.367379409	-0.298744737
NS	0.629230777	0.252252049
NS	0.440777187	-0.136010961
NS	7.497345956	0.919285636
NS	80.7899341	0.089915313
NS	1.141421716	3.305226799
NS	1.172462017	-0.65383236
NS	0.860691571	2.940124809
NS	0.881069751	-0.396364236
NS	42.5132111	-0.015301648
NS	6.903496481	0.938676022
NS	6.88987697	-0.062538131
NS	123.0268752	0.214651062
NS	1.330318708	1.627678304
NS	53.60121405	-0.127132542
NS	0.109134394	0.196707974
NS	0.707944213	-0.854201857
NS	2.342583231	-0.787400153
NS	0.473749886	1.168177745
NS	0.570345775	0.606897288
NS	2.628508115	-0.038723606
NS	0.559227728	-3.073255147
NS	0.365708429	0.92538764
NS	4.885475649	-1.660116857
NS	0.161919946	0.790759001
NS	1.499932684	0.802947672
NS	3091.392051	0.204642017
NS	0.263479398	1.305111751
NS	4.918870635	0.216951627
NS	0.502540831	1.448101707
NS	0.161919946	0.790759001
NS	0.36757712	-1.934926765
NS	6.0913196	0.257413735
NS	1.344433344	-1.787148252
NS	0.407392234	0.866681224
NS	20.95943683	0.050823049
NS	1.662627518	0.581668102
NS	0.715020726	0.939338633
NS	3.619376489	0.763093243
NS	1.210334062	2.729439072
NS	37.03638723	0.230930265
NS	3.359874643	4.84843971
NS	23.16105574	0.731559885
NS	0.662549542	0.782085889
NS	171.3529463	0.701869871
NS	3.257351634	0.373553226
NS	2.232584071	1.310246636
NS	3.044955844	0.064552597
NS	2.738527149	-5.305830251
NS	1.529731149	0.660090499
NS	2.283816235	-0.250053616
NS	0.440362534	0.740829838
NS	0.722946728	0.711172655
NS	4.966769205	1.317067759
NS	1.557737059	0.106829698
NS	1.211501238	2.733897616
NS	0.663194856	-0.24266062
NS	10.63367699	0.414342847
NS	4.642825611	0.239711666
NS	9.892173506	0.102356695
NS	4.976780343	-6.161644451
NS	0.265057423	0.919427126
NS	0.166715713	0.832271938
NS	0.336460384	-2.405352115
NS	0.219028551	0.743408801
NS	34.21563079	0.597465046
NS	0.575879544	-2.87574413
NS	7.253603402	0.399684187
NS	0.348425965	-0.272171911
NS	5.796333663	-1.050129879
NS	10.4036445	2.028748234
NS	0.472490701	0.852903052
NS	0.231545271	0.237972997
NS	0.13589339	0.72626295
NS	24.05970543	-0.677948817
NS	0.626306374	0.336822161
NS	10.74729595	-0.996534804
NS	4.33395339	3.402390402
NS	0.580618434	0.89557214
NS	83.45242824	0.132116644
NS	4.806596282	0.281937146
NS	1.036044707	1.428233367
NS	0.435377619	1.878505118
NS	6.683593238	-0.132322383
NS	499.6798708	1.186059347
NS	0.882330462	-2.110380949
NS	1.533403285	-0.846477918
NS	0.101453561	0.669714188
NS	2.636496379	0.314014837
NS	0.407019858	-1.955882787
NS	1.29978745	-2.475008033
NS	0.330481135	-1.718359417
NS	6.508662108	0.62198677
NS	120.5192068	-0.597490219
NS	9.026053423	-1.493594111
NS	7.380511922	-1.151117327
NS	98.02874203	0.434211032
NS	0.138712164	-1.495660153
NS	0.984036948	0.646387753
NS	0.295875796	-0.346346502
NS	0.632583969	1.078071466
NS	0.215810231	-0.227562062
NS	36.12748465	-0.139311633
NS	1.913400683	0.251644923
NS	0.414131864	0.846335697
NS	2.884461433	0.258349653
NS	1.047183387	-1.088448016
NS	2017.833552	-0.595082098
NS	5.362697636	4.401468237
NS	0.413213883	-0.08917475
NS	6.250869069	0.267215202
NS	0.725597652	2.28564468
NS	0.426055381	0.773494383
NS	1.107140441	1.841906749
NS	0.96883497	-0.631921164
NS	0.314967853	-2.225626468
NS	1.000391466	0.406076934
NS	2.923493504	0.078412561
NS	119.0213211	-2.134344277
NS	0.51512309	0.362488148
NS	3.547332324	-0.118186046
NS	0.252707473	0.049917963
NS	21.30664509	-7.364577017
NS	0.277816277	-1.500178237
NS	1.096234072	0.251444708
NS	0.173095245	-1.719458977
NS	0.461217907	-1.483059121
NS	11.02321007	0.882348992
NS	66.60280959	-2.004925968
NS	0.992498617	1.389643821
NS	5.003387356	0.320906142
NS	0.803189872	-0.809020566
NS	31.68240772	0.343431223
NS	1.471221967	-1.738681206
NS	0.903504807	-0.531496466
NS	0.247364993	0.310851627
NS	8.102984192	-1.359396852
NS	0.478105471	0.360721817
NS	0.453542311	1.200846808
NS	0.737281569	1.209005565
NS	12.98059859	0.646297867
NS	99.6260257	0.677358477
